x_mean,x_min,x_max,x_amp,relative_amp_x,y_mean,y_min,y_max,y_amp,relative_amp_y,z_mean,z_min,z_max,z_amp,relative_amp_z,k_fear,alpha_mem,class,continuation
29.99999999997999,29.99999998796388,30.000000012034935,2.4071056259344914e-08,8.023685419786723e-10,0.20773116859993684,0.2077311685993109,0.2077311686005608,1.2498890811230012e-12,6.0168586618029754e-12,0.20773116858713542,0.207731160897831,0.20773117630128535,1.5403454345364054e-08,7.41509059524148e-08,10.8,10.0,stable_coexistence,True
29.999999999978154,29.999999987957043,30.000000012043813,2.408676991194625e-08,8.028923303987662e-10,0.2040934661988551,0.20409346619823926,0.20409346619946847,1.2292111772893577e-12,6.022785541236647e-12,0.204093466185118,0.20409345862540748,0.20409347377284362,1.5147436138729375e-08,7.421813359236127e-08,11.0,10.0,stable_coexistence,True
29.999999999979373,29.99999998795012,30.00000001205146,2.410133959074301e-08,8.033779863586259e-10,0.20058109318399714,0.20058109318339185,0.20058109318460038,1.2085332734557142e-12,6.025160468843774e-12,0.20058109317124584,0.2005810857347624,0.20058110063425458,1.4899492167819162e-08,7.42816380755511e-08,11.200000000000001,10.0,stable_coexistence,True
29.999999999977707,29.9999999879438,30.00000001205588,2.4112082996907702e-08,8.03736099897494e-10,0.19718767664777082,0.19718767664717535,0.19718767664836398,1.1886325257393082e-12,6.02792499987964e-12,0.19718767663420045,0.19718766931893297,0.19718768397636732,1.465743434958533e-08,7.433240555241065e-08,11.4,10.0,stable_coexistence,True
29.999999999982027,29.999999987938246,30.00000001206382,2.4125572650746108e-08,8.041857550253253e-10,0.19390726891282054,0.19390726891223492,0.19390726891340432,1.1693979118376774e-12,6.030706937331991e-12,0.19390726890206597,0.19390726170091754,0.1939072761259325,1.4425014960295357e-08,7.439130591595515e-08,11.600000000000001,10.0,stable_coexistence,True
29.999999999984148,29.999999987928057,30.000000012071386,2.4143329113712753e-08,8.047776371241569e-10,0.1907343126198373,0.19073431261926108,0.1907343126204122,1.1511347430825936e-12,6.035278745943034e-12,0.19073431261051096,0.19073430551838585,0.19073431972097107,1.4202585219003083e-08,7.446266497382153e-08,11.8,10.0,stable_coexistence,True
29.999999999985654,29.99999998792067,30.00000001207808,2.415740851802184e-08,8.052469506010862e-10,0.18766360920193106,0.18766360920136374,0.18766360920249706,1.1333156635373598e-12,6.039080609985725e-12,0.18766360919362554,0.18766360220901307,0.1876636161941284,1.3985115343562171e-08,7.452225502632338e-08,12.0,10.0,stable_coexistence,True
30.000000000001762,29.99999998791693,30.000000012080896,2.4163966827472905e-08,8.054655609156893e-10,0.18469029036814594,0.18469029036758824,0.18469029036870388,1.1156353618702042e-12,6.040573977334438e-12,0.18469029036915108,0.18469028348243388,0.18469029725262,1.3770186130246387e-08,7.455825697522359e-08,12.200000000000001,10.0,stable_coexistence,True
29.999999999991324,29.99999998790854,30.000000012090904,2.4182362778901734e-08,8.060787592969307e-10,0.18180979226604918,0.1818097922654992,0.18180979226659844,1.0992318166813675e-12,6.046053971981739e-12,0.1818097922611829,0.1818097854816551,0.18180979905014957,1.3568494466875691e-08,7.46301631944496e-08,12.4,10.0,stable_coexistence,True
29.999999999990564,29.999999987899127,30.000000012101186,2.4202059023537004e-08,8.067353007847937e-10,0.17901783203407504,0.17901783203353291,0.17901783203461638,1.0834666497316903e-12,6.052283381017631e-12,0.17901783202886024,0.17901782534733565,0.1790178387209901,1.3373654461634743e-08,7.470571121319362e-08,12.600000000000001,10.0,stable_coexistence,True
29.99999999999246,29.999999987892988,30.000000012107296,2.4214308780301508e-08,8.071436260102263e-10,0.17631038648952313,0.17631038648898903,0.17631038649005648,1.0674516826014724e-12,6.054389102362095e-12,0.1763103864854162,0.17631037989930112,0.17631039307989047,1.3180589342187687e-08,7.475787220966239e-08,12.8,10.0,stable_coexistence,True
29.99999999999373,29.999999987886426,30.000000012113066,2.4226640249480624e-08,8.075546749828294e-10,0.17368367272850763,0.1736836727279813,0.17368367272903346,1.0521583604372609e-12,6.057900226902022e-12,0.1736836727251399,0.17368366623174056,0.17368367922501934,1.299327878623302e-08,7.48100185946695e-08,13.0,10.0,stable_coexistence,True
29.99999999999523,29.9999999878785,30.00000001212298,2.424448197757556e-08,8.081493992526204e-10,0.17113413044058187,0.17113413044006298,0.1711341304411002,1.0372258607560525e-12,6.060894212508466e-12,0.17113413043805797,0.17113412403382555,0.17113413684811699,1.281429143351609e-08,7.487864285540251e-08,13.200000000000001,10.0,stable_coexistence,True
29.999999999996994,29.99999998786899,30.000000012129934,2.4260945252763122e-08,8.086981750921582e-10,0.1686584057636885,0.16865840576317692,0.16865840576419985,1.0229317393140036e-12,6.065109738682065e-12,0.1686584057621245,0.16865839944354988,0.16865841208326754,1.2639717661411254e-08,7.494270803889457e-08,13.4,10.0,stable_coexistence,True
30.000000000002807,29.9999999878613,30.000000012138234,2.4276932464317724e-08,8.092310821438215e-10,0.1662533365250701,0.16625333652456575,0.1662533365255746,1.0088596624768797e-12,6.0682070120059275e-12,0.1662533365265158,0.16625333029004458,0.16625334275986384,1.246981926050772e-08,7.500492634290018e-08,13.600000000000001,10.0,stable_coexistence,True
30.000000000003972,29.999999987853446,30.00000001214587,2.4292422295957294e-08,8.09747409865109e-10,0.16391593873121632,0.16391593873071877,0.16391593873171414,9.95370452727684e-13,6.072444573884823e-12,0.16391593873322946,0.16391593257883993,0.1639159448832421,1.2304402163820782e-08,7.506531859461777e-08,13.8,10.0,stable_coexistence,True
30.000000000006235,29.99999998785027,30.000000012152952,2.430268253306167e-08,8.10089417768527e-10,0.16164339418517126,0.16164339418468046,0.1616433941856625,9.820477764321822e-13,6.075396903019234e-12,0.16164339418829426,0.16164338811553186,0.1616434002564399,1.2140908028923647e-08,7.510921241053564e-08,14.0,10.0,stable_coexistence,True
30.00000000000799,29.999999987837853,30.00000001216163,2.4323778546886388e-08,8.107926182293033e-10,0.1594330391228993,0.15943303912241497,0.15943303912338416,9.69196944922146e-13,6.0790219533415496e-12,0.15943303912683607,0.15943303312917614,0.15943304511636341,1.1987187270579014e-08,7.518634365971965e-08,14.200000000000001,10.0,stable_coexistence,True
30.000000000010093,29.99999998782825,30.00000001216989,2.4341641591263397e-08,8.113880530418132e-10,0.15728235377214003,0.15728235377166191,0.1572823537726191,9.571787806805787e-13,6.085735352493443e-12,0.1572823537770549,0.15728234785371925,0.15728235968968265,1.1835963403816763e-08,7.525296461749796e-08,14.4,10.0,stable_coexistence,True
30.00000000000808,29.99999998782549,30.00000001217571,2.43502213947977e-08,8.11674046493011e-10,0.15518895274750144,0.15518895274702932,0.15518895274797406,9.44744282804777e-13,6.087703190676372e-12,0.15518895275137426,0.15518894690563326,0.15518895858993512,1.1684301859382629e-08,7.529080937885166e-08,14.600000000000001,10.0,stable_coexistence,True
30.000000000008786,29.999999987812743,30.000000012186486,2.4373743912065038e-08,8.124581304019029e-10,0.15315057620465244,0.15315057620418626,0.15315057620511932,9.330591854705972e-13,6.092430133711505e-12,0.15315057620881498,0.15315057043264377,0.15315058197629786,1.154365408817526e-08,7.537453905730365e-08,14.8,10.0,stable_coexistence,True
30.000000000010356,29.999999987805218,30.00000001219335,2.438813240246418e-08,8.129377467484983e-10,0.15116508168449141,0.1511650816840312,0.1511650816849526,9.21401843712033e-13,6.0953352020082804e-12,0.1511650816893347,0.15116507598299295,0.1511650873853333,1.1402340349686568e-08,7.542972373106995e-08,15.0,10.0,stable_coexistence,True
