x_mean,x_min,x_max,x_amp,relative_amp_x,y_mean,y_min,y_max,y_amp,relative_amp_y,z_mean,z_min,z_max,z_amp,relative_amp_z,k_fear,alpha_mem,class
30.0000000000029,29.999999988066065,30.000000011936173,2.38701076682446e-08,7.956702556080499e-10,0.31418702078144545,0.31418702078050814,0.3141870207823829,1.8747781105332706e-12,5.967076888995473e-12,0.31418702078421684,0.31418700931604615,0.3141870322489859,2.293293976940447e-08,7.299136581801e-08,7.0,10.0,stable_coexistence
29.99999999997454,29.999999988059937,30.000000011941307,2.3881369770606398e-08,7.960456590208623e-10,0.3059296500775422,0.30592965007662726,0.3059296500784534,1.8261503420546887e-12,5.969183900893085e-12,0.30592965005369827,0.30592963890140534,0.3059296612548164,2.235341106660016e-08,7.306716123332117e-08,7.2,10.0,stable_coexistence
30.00000000001049,29.99999998805611,30.000000011943232,2.3887121614052376e-08,7.962373871347742e-10,0.2980960481581657,0.2980960481572766,0.2980960481590568,1.7802426199864385e-12,5.972043678472028e-12,0.2980960481677675,0.29809603725893474,0.2980960590568524,2.179791763756711e-08,7.312380614058388e-08,7.4,10.0,stable_coexistence
29.9999999999731,29.999999988052092,30.00000001194983,2.389773712252463e-08,7.965912374181755e-10,0.29065435113874816,0.29065435113787824,0.29065435113961413,1.7358892101526635e-12,5.972348954507958e-12,0.2906543511148173,0.29065434050257505,0.29065436177665255,2.1274077499633393e-08,7.319373481925372e-08,7.6000000000000005,10.0,stable_coexistence
30.000000000006995,29.999999988049545,30.000000011952565,2.3903020007765008e-08,7.967673335919546e-10,0.28357581677159793,0.28357581677075105,0.2835758167724455,1.694422380182914e-12,5.9752005635293186e-12,0.2835758167776868,0.2835758063871822,0.2835758271578414,2.077065919259269e-08,7.324552364351609e-08,7.800000000000001,10.0,stable_coexistence
30.00000000001565,29.99999998804595,30.000000011955652,2.390970266219483e-08,7.969900887393855e-10,0.2768344507388964,0.27683445073807006,0.27683445073972485,1.6547874182037958e-12,5.9775342764639295e-12,0.27683445075218155,0.27683444059359325,0.27683446088556785,2.0291974600628038e-08,7.330003381233733e-08,8.0,10.0,stable_coexistence
30.000000000010882,29.999999988039,30.000000011961195,2.3922194003489494e-08,7.974064667826674e-10,0.27040668544969065,0.2704066854488826,0.27040668545049973,1.617150857669003e-12,5.980439629196574e-12,0.2704066854587121,0.27040667552977155,0.27040669536975354,1.9839981990621425e-08,7.337090041576427e-08,8.200000000000001,10.0,stable_coexistence
30.000000000022784,29.999999988035935,30.000000011964524,2.3928588888111335e-08,7.976196296030789e-10,0.26427110292111117,0.2642711029203223,0.2642711029219033,1.5810130982174542e-12,5.982542475268011e-12,0.2642711029395839,0.26427109321969294,0.2642711126229012,1.9403208262325222e-08,7.342160397570085e-08,8.4,10.0,stable_coexistence
29.999999999993896,29.999999988031494,30.00000001197085,2.393935716327178e-08,7.979785721091951e-10,0.25840819483428124,0.2584081948335075,0.2584081948350541,1.5465961844540743e-12,5.985089541916157e-12,0.25840819482943567,0.25840818534071425,0.25840820432971134,1.8988997096958116e-08,7.348450040223556e-08,8.6,10.0,stable_coexistence
29.999999999975564,29.999999988024186,30.000000011973487,2.3949301208858742e-08,7.983100402959151e-10,0.2528001540673314,0.25280015406657336,0.2528001540680866,1.5132339825640884e-12,5.985890270284662e-12,0.2528001540483649,0.25280014477050705,0.25280016336236477,1.8591857720018368e-08,7.354369616558022e-08,8.8,10.0,stable_coexistence
30.00000000002465,29.999999988018605,30.000000011978333,2.395972842350602e-08,7.986576141161846e-10,0.24743069298565873,0.24743069298491926,0.24743069298640116,1.4818979376940433e-12,5.989143544830738e-12,0.24743069300440043,0.24743068387865225,0.24743070209034168,1.8211689434277645e-08,7.360319454741274e-08,9.0,10.0,stable_coexistence
30.00000000000843,29.9999999880153,30.000000011983705,2.3968404150309652e-08,7.989468050100707e-10,0.24228488456223518,0.2422848845615098,0.24228488456296157,1.451783138151086e-12,5.992049981855874e-12,0.24228488456850508,0.24228487563896653,0.2422848934847678,1.784580128116886e-08,7.36562716773583e-08,9.200000000000001,10.0,stable_coexistence
30.000000000014428,29.999999988007552,30.000000011991602,2.398405030135109e-08,7.994683433779586e-10,0.23734902304661293,0.23734902304590214,0.23734902304732536,1.4232226508426038e-12,5.996328245080246e-12,0.23734902305713526,0.23734901429646146,0.2373490317961316,1.749967012965037e-08,7.372969100177873e-08,9.4,10.0,stable_coexistence
30.000000000007127,29.99999998800207,30.000000011997635,2.3995564646384082e-08,7.998521548792528e-10,0.23261050143006465,0.23261050142936734,0.23261050143076284,1.3954948308025905e-12,5.999276998317949e-12,0.23261050143516251,0.23261049284786536,0.23261051001205246,1.716418709940548e-08,7.378939039051085e-08,9.600000000000001,10.0,stable_coexistence
29.99999999999315,29.999999987994283,30.000000012005824,2.4011541199797648e-08,8.003847066600777e-10,0.228057703388796,0.22805770338811118,0.2280577033894802,1.3690160116652805e-12,6.0029369379615285e-12,0.22805770338399248,0.22805769496641945,0.2280577118112453,1.684482583974578e-08,7.386212168991906e-08,9.8,10.0,stable_coexistence
29.999999999989317,29.99999998798941,30.000000012009394,2.4019986000212157e-08,8.006662000073304e-10,0.2236799077461424,0.22367990774547003,0.22367990774681332,1.3432865930695925e-12,6.005396759140757e-12,0.22367990773879348,0.22367989947954017,0.22367991601189702,1.6532356844622953e-08,7.391078175807824e-08,10.0,10.0,stable_coexistence
